"linha","tipo","marca","modelo","nome","descricao","tem_pdf","pdf_url"
"1739","Trator Agrícola","MASSEY FERGUSON","MF7150","MANUAL DO OPERADOR TRATOR MASSEY FERGUNSON 7140,7150,7170,7180","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0df-72a1-b247-bbb41cd48cfb/019eefa0-7fe9-7518-b0b2-8f4bcf9b4def.pdf"
"1740","Trator Agrícola","MASSEY FERGUSON","MF7150","MANUAL DO SISTEMA HUSCO MF 7100","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0df-72a1-b247-bbb41cd48cfb/019eefa0-820d-71b2-ad0d-beeba1585761.pdf"
"1741","Trator Agrícola","MASSEY FERGUSON","MF7180","CATALOGO DE PEÇAS DE BOMBA HIDRAULICA MASSEY FERGUNSON E OUTRAS MARCAS.","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0df-7bc6-bf1b-e385aa06fa8a/019eefa1-514d-7de6-96ad-bfe7b5822a68.pdf"
"1742","Trator Agrícola","MASSEY FERGUSON","MF7180","CURSO DE OPERAÇÃO E MANUTENÇÃO DE TRATORES MASSEY FERGUNSON","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0df-7bc6-bf1b-e385aa06fa8a/019eefa1-515a-7367-a5e1-7d9d436efea0.pdf"
"1743","Trator Agrícola","MASSEY FERGUSON","MF7180","ESPECIFICAÇÕES DO TRATOR MF7000 DYNA-6","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0df-7bc6-bf1b-e385aa06fa8a/019eefa1-5201-7705-9e8d-36e7de332f95.pdf"
"1744","Trator Agrícola","MASSEY FERGUSON","MF7180","MANUAL DE AMACIAMENTO DO MOTOR DO TRATOR MF 7100","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0df-7bc6-bf1b-e385aa06fa8a/019eefa1-528c-7a54-90e8-75ac773c8e9a.pdf"
"1745","Trator Agrícola","MASSEY FERGUSON","MF7180","MANUAL DO OPERADOR TRATOR MASSEY FERGUNSON 7140,7150,7170,7180","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0df-7bc6-bf1b-e385aa06fa8a/019eefa1-52c3-789d-861d-b17df5e43c73.pdf"
"1746","Trator Agrícola","MASSEY FERGUSON","MF7180","MANUAL DO SISTEMA HUSCO MF 7100","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0df-7bc6-bf1b-e385aa06fa8a/019eefa1-5577-7d30-86c5-5a9dea32c559.pdf"
"1747","Trator Agrícola","MASSEY FERGUSON","MF7200","TABELA DE LUBRIFICAÇÃO TRATORES - MASSEY FERGUSSON","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019ed6c2-2ba0-741d-ae8e-7cdbf06ecd64/019ed6ca-297b-78bb-8448-df7c9c8b89c3.pdf"
"1748","Trator Agrícola","MASSEY FERGUSON","MF7219","CATALOGO DE PEÇAS DE BOMBA HIDRAULICA MASSEY FERGUNSON E OUTRAS MARCAS.","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0df-77d6-9c09-03f5e888ddb7/019ef068-b40f-767d-a7ac-00cfa1e1ec6a.pdf"
"1749","Trator Agrícola","MASSEY FERGUSON","MF7219","CURSO DE OPERAÇÃO E MANUTENÇÃO DE TRATORES MASSEY FERGUNSON","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0df-77d6-9c09-03f5e888ddb7/019ef068-b430-79c2-b3c5-485f98035e64.pdf"
"1750","Trator Agrícola","MASSEY FERGUSON","MF7219","ESPECIFICAÇÕES DOS TRATORES MF7200","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0df-77d6-9c09-03f5e888ddb7/019ef068-b482-76ed-a5d2-631fc469ea12.pdf"
"1751","Trator Agrícola","MASSEY FERGUSON","MF7316","CATALOGO DE PEÇAS DE BOMBA HIDRAULICA MASSEY FERGUNSON E OUTRAS MARCAS.","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019ef075-7e40-79d2-a3b7-56a1407a1e3d/019ef07b-51ca-74ce-b46a-422058ac08e2.pdf"
"1752","Trator Agrícola","MASSEY FERGUSON","MF7316","CURSO DE OPERAÇÃO E MANUTENÇÃO DE TRATORES MASSEY FERGUNSON","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019ef075-7e40-79d2-a3b7-56a1407a1e3d/019ef07b-51d8-7520-b46f-21fdc4252ffe.pdf"
"1753","Trator Agrícola","MASSEY FERGUSON","MF7316","ESPECIFICAÇÕES DO TRATOR MF7300","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019ef075-7e40-79d2-a3b7-56a1407a1e3d/019ef07b-5257-7bd9-ab95-939b26590b3a.pdf"
"1754","Trator Agrícola","MASSEY FERGUSON","MF7318","CATALOGO DE PEÇAS DE BOMBA HIDRAULICA MASSEY FERGUNSON E OUTRAS MARCAS.","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-78bb-9574-e8be0ab4b5fd/019ef074-b130-7e19-832f-daa17ff09ab7.pdf"
"1755","Trator Agrícola","MASSEY FERGUSON","MF7318","CURSO DE OPERAÇÃO E MANUTENÇÃO DE TRATORES MASSEY FERGUNSON","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-78bb-9574-e8be0ab4b5fd/019ef074-b152-7311-9093-4c1526a45092.pdf"
"1756","Trator Agrícola","MASSEY FERGUSON","MF7318","ESPECIFICAÇÕES DO TRATOR MF7300","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-78bb-9574-e8be0ab4b5fd/019ef074-b1cd-702e-8974-6485e185aa5b.pdf"
"1757","Trator Agrícola","MASSEY FERGUSON","MF7350","CATALOGO DE PEÇAS DE BOMBA HIDRAULICA MASSEY FERGUNSON E OUTRAS MARCAS.","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7fc8-8c43-fecbf972d40d/019ef096-7eef-749d-81f2-a8b1d08990e3.pdf"
"1758","Trator Agrícola","MASSEY FERGUSON","MF7350","CURSO DE OPERAÇÃO E MANUTENÇÃO DE TRATORES MASSEY FERGUNSON","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7fc8-8c43-fecbf972d40d/019ef096-7efe-7b34-b514-8e55c52bd3c0.pdf"
"1759","Trator Agrícola","MASSEY FERGUSON","MF7350","ESPECIFICAÇÕES DO TRATOR MF7000 DYNA-6","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7fc8-8c43-fecbf972d40d/019ef096-7f86-75db-b0d1-fb5c553d4b46.pdf"
"1760","Trator Agrícola","MASSEY FERGUSON","MF7370","CATALOGO DE PEÇAS DE BOMBA HIDRAULICA MASSEY FERGUNSON E OUTRAS MARCAS.","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0df-7fea-88df-6c788343a117/019ef098-c7a8-73de-be93-8ef0a18be5de.pdf"
"1761","Trator Agrícola","MASSEY FERGUSON","MF7370","CURSO DE OPERAÇÃO E MANUTENÇÃO DE TRATORES MASSEY FERGUNSON","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0df-7fea-88df-6c788343a117/019ef098-c7bb-7f2c-99e3-cb3200540bc2.pdf"
"1762","Trator Agrícola","MASSEY FERGUSON","MF7370","ESPECIFICAÇÕES DO TRATOR MF7000 DYNA-6","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0df-7fea-88df-6c788343a117/019ef098-c85b-72a1-8f36-4e03397188f6.pdf"
"1763","Trator Agrícola","MASSEY FERGUSON","MF7390","CATALOGO DE PEÇAS DE BOMBA HIDRAULICA MASSEY FERGUNSON E OUTRAS MARCAS.","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0df-7a98-915b-494823901f82/019ef099-43ad-762e-93ea-3dccb5882893.pdf"
"1764","Trator Agrícola","MASSEY FERGUSON","MF7390","CURSO DE OPERAÇÃO E MANUTENÇÃO DE TRATORES MASSEY FERGUNSON","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0df-7a98-915b-494823901f82/019ef099-43bb-7923-b61e-ded9fd73dab3.pdf"
"1765","Trator Agrícola","MASSEY FERGUSON","MF7390","ESPECIFICAÇÕES DO TRATOR MF7000 DYNA-6","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0df-7a98-915b-494823901f82/019ef099-43fd-73b6-a10d-96b9f4e1e259.pdf"
"1766","Trator Agrícola","MASSEY FERGUSON","MF7415","CATALOGO DE PEÇAS DE BOMBA HIDRAULICA MASSEY FERGUNSON E OUTRAS MARCAS.","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0df-7534-b453-a0a6d0573d57/019ed151-70f6-79df-afc4-0e2f07e8480f.pdf"
"1767","Trator Agrícola","MASSEY FERGUSON","MF7415","CURSO DE OPERAÇÃO E MANUTENÇÃO DE TRATORES MASSEY FERGUNSON","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0df-7534-b453-a0a6d0573d57/019ef099-c6f0-7b8d-80d4-2b0c56e3b454.pdf"
"1768","Trator Agrícola","MASSEY FERGUSON","MF7415","ESPECIFICAÇÕES DO TRATOR MF7000 DYNA-6","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0df-7534-b453-a0a6d0573d57/019ef099-c7cb-74f0-9919-11555e725944.pdf"
"1769","Trator Agrícola","MASSEY FERGUSON","MF7700 DYNA-6","TABELA DE LUBRIFICAÇÃO TRATORES - MASSEY FERGUSSON","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019ed6c4-bf28-7892-bceb-a723e204b657/019ed6ca-f053-724c-99ac-acd63b16c987.pdf"
"1770","Trator Agrícola","MASSEY FERGUSON","MF7719","CATALOGO DE PEÇAS DE BOMBA HIDRAULICA MASSEY FERGUNSON E OUTRAS MARCAS.","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7890-b7c8-b709d4cdfada/019ef09b-8c58-75d6-8da6-694cd3d950f5.pdf"
"1771","Trator Agrícola","MASSEY FERGUSON","MF7719","CURSO DE OPERAÇÃO E MANUTENÇÃO DE TRATORES MASSEY FERGUNSON","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7890-b7c8-b709d4cdfada/019ef09b-8c65-77f0-a106-e8fe4ad04f4d.pdf"
"1772","Trator Agrícola","MASSEY FERGUSON","MF7719","ESPECIFICAÇÕES DO TRATOR MF7000 DYNA-6","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7890-b7c8-b709d4cdfada/019ef09b-8caf-7cb0-a290-0827630d097c.pdf"
"1773","Trator Agrícola","MASSEY FERGUSON","MF7719","MANUAL DO OPERADOR DO TRATOR MASSEY FERGUSON MF7700 SERIES MF 7719 7720 7722 7725","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7890-b7c8-b709d4cdfada/019ef09b-8d4b-77ca-ab08-e7a5b89e42fb.pdf"
"1774","Trator Agrícola","MASSEY FERGUSON","MF7719","MANUAL DO OPERADOR MASSEY FERGUSON MF7700 SERIES MF 7719 7720 7722 7725","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7890-b7c8-b709d4cdfada/019ef09b-912d-72f0-bcdc-c7d766e5360d.pdf"
"1775","Trator Agrícola","MASSEY FERGUSON","MF7722","CATALOGO DE PEÇAS DE BOMBA HIDRAULICA MASSEY FERGUNSON E OUTRAS MARCAS.","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7a1a-864b-7b2332d43be6/019ef0bb-306f-7a56-8148-454701363d56.pdf"
"1776","Trator Agrícola","MASSEY FERGUSON","MF7722","CURSO DE OPERAÇÃO E MANUTENÇÃO DE TRATORES MASSEY FERGUNSON","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7a1a-864b-7b2332d43be6/019ef0bb-307d-7aa5-b316-861e00af29ef.pdf"
"1777","Trator Agrícola","MASSEY FERGUSON","MF7722","ESPECIFICAÇÕES DO TRATOR MF7000 DYNA-6","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7a1a-864b-7b2332d43be6/019ef0bb-30fe-7946-967e-2919ac5ed3b0.pdf"
"1778","Trator Agrícola","MASSEY FERGUSON","MF7722","MANUAL DO OPERADOR MASSEY FERGUSON MF7700 SERIES MF 7719 7720 7722 7725","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7a1a-864b-7b2332d43be6/019ef0bb-31aa-7e23-9aaa-c45910c85f24.pdf"
"1779","Trator Agrícola","MASSEY FERGUSON","MF7725","CATALOGO DE PEÇAS DE BOMBA HIDRAULICA MASSEY FERGUNSON E OUTRAS MARCAS.","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0df-7f1c-91d6-fc098989164b/019ef0bb-c649-7529-ab96-c186920f33ef.pdf"
"1780","Trator Agrícola","MASSEY FERGUSON","MF7725","CURSO DE OPERAÇÃO E MANUTENÇÃO DE TRATORES MASSEY FERGUNSON","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0df-7f1c-91d6-fc098989164b/019ef0bb-c656-704f-b597-fb1faeea0de4.pdf"
"1781","Trator Agrícola","MASSEY FERGUSON","MF7725","ESPECIFICAÇÕES DO TRATOR MF7000 DYNA-6","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0df-7f1c-91d6-fc098989164b/019ef0bb-c6c5-7138-8e93-f89876fad878.pdf"
"1782","Trator Agrícola","MASSEY FERGUSON","MF7725","MANUAL DO OPERADOR MASSEY FERGUSON MF7700 SERIES MF 7719 7720 7722 7725","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0df-7f1c-91d6-fc098989164b/019ef0bb-c78a-78a5-8b39-3e1bf11a2db0.pdf"
"1783","Trator Agrícola","MASSEY FERGUSON","MF85","CATALOGO DE PEÇAS DE BOMBA HIDRAULICA MASSEY FERGUNSON E OUTRAS MARCAS.","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bf7a-78b3-8e6d-106343b0fbc1/019eef35-94cf-7929-8275-7f97ee64a164.pdf"
"1784","Trator Agrícola","MASSEY FERGUSON","MF85","CURSO DE OPERAÇÃO E MANUTENÇÃO DE TRATORES MASSEY FERGUNSON","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bf7a-78b3-8e6d-106343b0fbc1/019eef35-94dd-71af-bbbc-e3291a2ac0e1.pdf"
"1785","Trator Agrícola","MASSEY FERGUSON","MF85","ESPECIFICAÇÕES DO TRATOR MF85","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bf7a-78b3-8e6d-106343b0fbc1/019eef35-9513-77ae-b18e-ee90c3b70d92.pdf"
"1786","Trator Agrícola","MASSEY FERGUSON","MF85","MANUAL DE SERVIÇO DO TRATOR MF85 E MF90 EM INGLES","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bf7a-78b3-8e6d-106343b0fbc1/019eef35-955b-7518-a3b1-251640d85afd.pdf"
"1787","Trator Agrícola","MASSEY FERGUSON","MF8600 DYNA-VT","TABELA DE LUBRIFICAÇÃO TRATORES - MASSEY FERGUSSON","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019ed6c5-9b4b-7a26-887e-468f2de68952/019ed6cb-4247-76e4-b91c-257dfde17bb6.pdf"
"1788","Trator Agrícola","MASSEY FERGUSON","MF8670","CATALOGO DE PEÇAS DE BOMBA HIDRAULICA MASSEY FERGUNSON E OUTRAS MARCAS.","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7034-9f8e-3fafe63b817a/019ef0bc-4661-7948-a1f1-dd3795bf4858.pdf"
"1789","Trator Agrícola","MASSEY FERGUSON","MF8670","CURSO DE OPERAÇÃO E MANUTENÇÃO DE TRATORES MASSEY FERGUNSON","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7034-9f8e-3fafe63b817a/019ef0bc-4673-70ca-b2cd-ec1318b65399.pdf"
"1790","Trator Agrícola","MASSEY FERGUSON","MF8730S","CATALOGO DE PEÇAS DE BOMBA HIDRAULICA MASSEY FERGUNSON E OUTRAS MARCAS.","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019ef079-8644-71f8-a088-9c2bb2e55d65/019ef0bc-ef10-785a-880b-e2d9e8c25198.pdf"
"1791","Trator Agrícola","MASSEY FERGUSON","MF8730S","CURSO DE OPERAÇÃO E MANUTENÇÃO DE TRATORES MASSEY FERGUNSON","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019ef079-8644-71f8-a088-9c2bb2e55d65/019ef0bc-ef1f-7d8d-9674-d37dd61b025d.pdf"
"1792","Trator Agrícola","MASSEY FERGUSON","MF8730S","FOLHETO DO TRATOR MF 8700","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019ef079-8644-71f8-a088-9c2bb2e55d65/019ef0bc-ef76-75ba-be39-d23991e58108.pdf"
"1793","Trator Agrícola","MASSEY FERGUSON","MF8730S","MANUAL DE ESPECIFICAÇÕES E RECURSOS TRATORES MF 8700","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019ef079-8644-71f8-a088-9c2bb2e55d65/019ef0bc-efbf-7812-8f29-ceeb1985abae.pdf"
"1794","Trator Agrícola","MASSEY FERGUSON","MF8730S","MANUAL DO SISTEMA ELETRICO E HIDRAULICO DOS TRATORES MF8700S","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019ef079-8644-71f8-a088-9c2bb2e55d65/019ef0bc-f0ff-7ac5-a1d0-7de00d80af0c.pdf"
"1795","Trator Agrícola","MASSEY FERGUSON","MF8735S","CATALOGO DE PEÇAS DE BOMBA HIDRAULICA MASSEY FERGUNSON E OUTRAS MARCAS.","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019ef078-f0e5-7bff-a0e3-ad10cd9f4f2c/019ef0bd-7714-7228-98a2-e92c74ddb8a7.pdf"
"1796","Trator Agrícola","MASSEY FERGUSON","MF8735S","CURSO DE OPERAÇÃO E MANUTENÇÃO DE TRATORES MASSEY FERGUNSON","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019ef078-f0e5-7bff-a0e3-ad10cd9f4f2c/019ef0bd-773d-76fc-aa02-41e22630e990.pdf"
"1797","Trator Agrícola","MASSEY FERGUSON","MF8735S","FOLHETO DO TRATOR MF 8700","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019ef078-f0e5-7bff-a0e3-ad10cd9f4f2c/019ef0bd-77d0-78a4-82b3-40634f1cc300.pdf"
"1798","Trator Agrícola","MASSEY FERGUSON","MF8735S","MANUAL DE ESPECIFICAÇÕES E RECURSOS TRATORES MF 8700","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019ef078-f0e5-7bff-a0e3-ad10cd9f4f2c/019ef0bd-78be-7246-b8fa-5b4660ac3c04.pdf"
"1799","Trator Agrícola","MASSEY FERGUSON","MF8735S","MANUAL DO SISTEMA ELETRICO E HIDRAULICO DOS TRATORES MF8700S","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019ef078-f0e5-7bff-a0e3-ad10cd9f4f2c/019ef0bd-7a51-7475-99a7-55bd0bf1116a.pdf"
"1800","Trator Agrícola","MASSEY FERGUSON","MF8737","CATALOGO DE PEÇAS DE BOMBA HIDRAULICA MASSEY FERGUNSON E OUTRAS MARCAS.","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7a70-bf77-0a54cb14fc69/019ef0c8-951a-7f07-9f8e-b4011b8c723d.pdf"
"1801","Trator Agrícola","MASSEY FERGUSON","MF8737","CURSO DE OPERAÇÃO E MANUTENÇÃO DE TRATORES MASSEY FERGUNSON","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7a70-bf77-0a54cb14fc69/019ef0c8-9527-73e6-b498-3ca4b2f1cff0.pdf"
"1802","Trator Agrícola","MASSEY FERGUSON","MF8737","FOLHETO DO TRATOR MF 8700","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7a70-bf77-0a54cb14fc69/019ef0c8-957b-7021-aa11-272f5d015b72.pdf"
"1803","Trator Agrícola","MASSEY FERGUSON","MF8737","MANUAL DE ESPECIFICAÇÕES E RECURSOS TRATORES MF 8700","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7a70-bf77-0a54cb14fc69/019ef0c8-95cc-7715-b952-2522d84eead7.pdf"
"1804","Trator Agrícola","MASSEY FERGUSON","MF8737","MANUAL DO SISTEMA ELETRICO E HIDRAULICO DOS TRATORES MF8700S","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0195b3ba-39a6-7a70-bf77-0a54cb14fc69/019ef0c8-96ef-7964-a295-cdb2fb43e6e3.pdf"
"1805","Trator Agrícola","MASSEY FERGUSON","MF95","CATALOGO DE PEÇAS DE BOMBA HIDRAULICA MASSEY FERGUNSON E OUTRAS MARCAS.","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0df-7b8d-84f3-f1b1e5577016/019eef40-c461-752c-a310-5d5c1ea241f9.pdf"
"1806","Trator Agrícola","MASSEY FERGUSON","MF95","CURSO DE OPERAÇÃO E MANUTENÇÃO DE TRATORES MASSEY FERGUNSON","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0df-7b8d-84f3-f1b1e5577016/019eef40-c479-7750-9092-bcddfa8c7b75.pdf"
"1807","Trator Agrícola","MASSEY FERGUSON","MF95","MANUAL DO OPERADOR DO TRATO MF95","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0df-7b8d-84f3-f1b1e5577016/019eef40-c678-7901-a275-98d1d7f5bce2.pdf"
"1808","Trator Agrícola","NEW HOLLAND","4630","CATALOGO DE PEÇAS E FILTROS PARA OS TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0df-7679-9152-f07ce472f752/019e6aba-1853-7c8c-b853-f5d6bfc4a47e.pdf"
"1809","Trator Agrícola","NEW HOLLAND","4630","INSTRUÇÕES DE LUBRIFICAÇÃO PARA TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0df-7679-9152-f07ce472f752/019e6aba-185d-7735-8b22-6ce68ec3b840.pdf"
"1810","Trator Agrícola","NEW HOLLAND","4630","LUZES DO PAINEL DOS TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0df-7679-9152-f07ce472f752/019e6aba-189b-7fd0-86c2-4ed1e7517f63.pdf"
"1811","Trator Agrícola","NEW HOLLAND","5030","CATALOGO DE PEÇAS E FILTROS PARA OS TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0df-7b69-8070-206b78699663/019e6aba-5d9c-7f1f-b519-5ac308acb509.pdf"
"1812","Trator Agrícola","NEW HOLLAND","5030","INSTRUÇÕES DE LUBRIFICAÇÃO PARA TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0df-7b69-8070-206b78699663/019e6aba-5da6-7ee9-922a-4488c3baa26e.pdf"
"1813","Trator Agrícola","NEW HOLLAND","5030","LUZES DO PAINEL DOS TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0df-7b69-8070-206b78699663/019e6aba-5dfe-7e86-82b2-2258f78ed425.pdf"
"1814","Trator Agrícola","NEW HOLLAND","6630","CATALOGO DE PEÇAS E FILTROS PARA OS TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0df-73c5-a782-cb10a10a772a/019e6aba-b869-7497-8b2b-cb947f0cf257.pdf"
"1815","Trator Agrícola","NEW HOLLAND","6630","CATÁLOGO PEÇAS E SUPRIMENTOS PARA TRATORES NEW HOLLAND 6630, 7630 E 8030","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0df-73c5-a782-cb10a10a772a/019e6aba-b873-794a-96bb-2cf6cd5bf3b7.pdf"
"1816","Trator Agrícola","NEW HOLLAND","6630","INSTRUÇÕES DE LUBRIFICAÇÃO PARA TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0df-73c5-a782-cb10a10a772a/019e6aba-b8b8-79ff-bb4c-7d224b8a0e24.pdf"
"1817","Trator Agrícola","NEW HOLLAND","6630","LUZES DO PAINEL DOS TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0df-73c5-a782-cb10a10a772a/019e6aba-b8ec-725e-b233-83eb0c0aae89.pdf"
"1818","Trator Agrícola","NEW HOLLAND","7630","CATALOGO DE PEÇAS E FILTROS PARA OS TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0df-787a-b576-9cc32fb8a5ce/019e6abb-0f63-7fba-8f91-6d4efbb62114.pdf"
"1819","Trator Agrícola","NEW HOLLAND","7630","CATÁLOGO PEÇAS E SUPRIMENTOS PARA TRATORES NEW HOLLAND 6630, 7630 E 8030","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0df-787a-b576-9cc32fb8a5ce/019e6abb-0f6f-7675-961c-807ee0c1abeb.pdf"
"1820","Trator Agrícola","NEW HOLLAND","7630","ESPECIFICAÇÕES DO TRATOR AGRICOLA NEW HOLLAND 7630 E 8030","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0df-787a-b576-9cc32fb8a5ce/019e6abb-0fa3-7020-a85f-6369e855e455.pdf"
"1821","Trator Agrícola","NEW HOLLAND","7630","FOLHETO DOS TRATORES AGRICOLA NEW HOLLAND 7630 E 8030","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0df-787a-b576-9cc32fb8a5ce/019e6abb-0ff6-7b3e-a782-15232fdf1f37.pdf"
"1822","Trator Agrícola","NEW HOLLAND","7630","INSTRUÇÕES DE LUBRIFICAÇÃO PARA TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0df-787a-b576-9cc32fb8a5ce/019e6abb-1138-7187-aa16-c6343b4091cd.pdf"
"1823","Trator Agrícola","NEW HOLLAND","7630","LUZES DO PAINEL DOS TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0df-787a-b576-9cc32fb8a5ce/019e6abb-1155-7510-b64c-e8e9bec799ad.pdf"
"1824","Trator Agrícola","NEW HOLLAND","7630","MANUAL DE SERVIÇO DOS TRATORES NEW HOLLAND 7630 E 8030","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0df-787a-b576-9cc32fb8a5ce/019e6abb-1197-7201-ad96-9d5927922dea.pdf"
"1825","Trator Agrícola","NEW HOLLAND","7830","CATALOGO DE PEÇAS E FILTROS PARA OS TRATORES NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bf7f-7bf1-81af-55592dd3624f/019e6abb-6a09-743c-b89f-6d703c5c5f0f.pdf"
